,timestamp,gx,gy,gz
16182,1629709186133,4.8748779296875,9.413299560546877,5.1739501953125
16183,1629709186133,5.96649169921875,9.22637939453125,3.45428466796875
16184,1629709186133,3.745880126953125,9.13665771484375,6.57958984375
16185,1629709186165,2.64678955078125,5.84686279296875,8.815155029296875
16186,1629709186165,2.519683837890625,7.155303955078125,8.2244873046875
16187,1629709186180,2.863616943359375,8.32916259765625,7.394561767578125
16189,1629709186243,1.57012939453125,1.42059326171875,9.390869140625
16190,1629709186243,2.534637451171875,4.32159423828125,9.1217041015625
16188,1629709186243,2.220611572265625,2.87109375,9.390869140625
16191,1629709186258,1.323394775390625,-0.25421142578125,8.815155029296875
16192,1629709186274,1.622467041015625,-3.409423828125,8.23944091796875
16193,1629709186274,1.48040771484375,-1.7047119140625,8.575897216796875
16194,1629709186336,1.742095947265625,-7.738494873046875,7.185211181640625
16195,1629709186336,1.5850830078125,-5.57769775390625,7.992706298828125
16196,1629709186336,2.056121826171875,-9.577789306640623,6.17584228515625
16197,1629709186430,2.91595458984375,-8.74786376953125,3.476715087890625
16198,1629709186430,2.489776611328125,-10.0787353515625,5.72723388671875
16199,1629709186430,2.99072265625,-9.682464599609377,4.83001708984375
16200,1629709186477,3.386993408203125,-4.605712890625,3.5589599609375
16201,1629709186477,2.99072265625,-7.050628662109375,3.12530517578125
16202,1629709186477,3.252410888671875,-2.654266357421875,3.06549072265625
16205,1629709186508,-1.45050048828125,5.66741943359375,-3.3795166015625
16203,1629709186508,1.383209228515625,0.6878662109375,0.83740234375
16204,1629709186508,-0.441131591796875,3.626251220703125,-1.951446533203125
16206,1629709186539,-0.97198486328125,6.0711669921875,-3.81317138671875
16207,1629709186539,2.415008544921875,2.863616943359375,-2.34771728515625
16208,1629709186539,0.650482177734375,4.717864990234375,-3.372039794921875
16209,1629709186649,3.626251220703125,1.79443359375,-1.233673095703125
16210,1629709186649,4.987030029296875,2.19818115234375,1.42059326171875
16211,1629709186649,4.6356201171875,1.428070068359375,-0.2093505859375
16212,1629709186711,4.66552734375,2.7813720703125,3.506622314453125
16214,1629709186711,4.209442138671875,3.2000732421875,5.256195068359375
16213,1629709186711,3.66363525390625,2.878570556640625,6.50482177734375
16215,1629709186743,3.715972900390625,1.054229736328125,7.200164794921875
16218,1629709186743,3.177642822265625,1.854248046875,7.140350341796875
16216,1629709186758,4.83001708984375,-0.291595458984375,7.2076416015625
16217,1629709186758,6.751556396484375,-0.919647216796875,5.72723388671875
16219,1629709186774,7.170257568359375,-1.667327880859375,6.901092529296875
16220,1629709186774,6.041259765625,-1.36077880859375,7.53662109375
16221,1629709186852,4.306640625,-0.560760498046875,2.930908203125
16222,1629709186852,4.209442138671875,-0.9869384765625,2.519683837890625
16223,1629709186852,5.2337646484375,-0.3289794921875,3.940277099609375
16224,1629709186916,5.824432373046875,-4.11224365234375,4.568328857421875
16226,1629709186917,5.21881103515625,-3.30474853515625,4.074859619140625
16225,1629709186918,4.605712890625,-1.83929443359375,3.22998046875
16227,1629709186982,6.0711669921875,-6.280517578125,4.254302978515625
16228,1629709186982,6.198272705078125,-5.286102294921875,4.62066650390625
16229,1629709186982,5.360870361328125,-6.4300537109375,3.0206298828125
16230,1629709187045,5.390777587890625,-5.854339599609375,1.016845703125
16231,1629709187045,4.882354736328125,-6.17584228515625,1.57012939453125
16232,1629709187045,6.9384765625,-5.360870361328125,1.375732421875
16234,1629709187076,8.53851318359375,-3.491668701171875,1.57012939453125
16235,1629709187076,8.38897705078125,-4.50103759765625,2.026214599609375
16233,1629709187076,8.650665283203125,-2.863616943359375,0.934600830078125
16237,1629709187154,8.231964111328125,-2.07855224609375,-0.246734619140625
16241,1629709187154,8.49365234375,-1.652374267578125,-0.515899658203125
16236,1629709187154,8.86749267578125,-1.682281494140625,-0.186920166015625
16240,1629709187186,7.40203857421875,-2.878570556640625,-0.127105712890625
16239,1629709187201,5.899200439453125,-4.867401123046875,0.859832763671875
16238,1629709187217,6.29547119140625,-3.828125,0.1495361328125
16243,1629709187248,4.702911376953125,-5.443115234375,2.803802490234375
16242,1629709187248,4.18701171875,-5.854339599609375,3.3795166015625
16244,1629709187264,5.3533935546875,-5.323486328125,1.68975830078125
16245,1629709187326,3.880462646484375,-6.80389404296875,2.51220703125
16246,1629709187342,3.78326416015625,-9.248809814453123,1.398162841796875
16247,1629709187342,3.828125,-5.869293212890625,3.03558349609375
16248,1629709187342,3.8580322265625,-6.1309814453125,3.63372802734375
16249,1629709187357,3.701019287109375,-8.501129150390625,1.532745361328125
16250,1629709187357,4.044952392578125,-7.618865966796875,1.891632080078125
16251,1629709187435,4.329071044921875,-9.8992919921875,1.54022216796875
16252,1629709187435,4.015045166015625,-9.981536865234377,1.188812255859375
16253,1629709187451,4.702911376953125,-9.28619384765625,2.190704345703125
16255,1629709187482,4.8150634765625,-2.70660400390625,3.51409912109375
16254,1629709187482,5.0543212890625,-7.992706298828125,2.67669677734375
16256,1629709187498,5.42816162109375,-5.001983642578125,3.06549072265625
16257,1629709187592,4.553375244140625,-2.04864501953125,3.69354248046875
16258,1629709187592,4.38140869140625,-1.443023681640625,5.136566162109375
16259,1629709187592,4.50103759765625,-1.55517578125,4.08233642578125
16260,1629709187639,4.329071044921875,-0.919647216796875,5.21881103515625
16261,1629709187654,3.775787353515625,-0.366363525390625,4.717864990234375
16262,1629709187654,3.715972900390625,-0.306549072265625,4.269256591796875
16265,1629709187685,4.388885498046875,-0.28411865234375,4.284210205078125
16263,1629709187685,4.66552734375,-0.874786376953125,4.583282470703125
16264,1629709187685,4.62066650390625,-1.443023681640625,4.78515625
16267,1629709187764,4.104766845703125,-1.906585693359375,3.5888671875
16268,1629709187764,4.5758056640625,-1.71966552734375,4.119720458984375
16266,1629709187764,4.344024658203125,-1.846771240234375,3.521575927734375
16269,1629709187826,3.90289306640625,-2.833709716796875,3.925323486328125
16270,1629709187826,3.75335693359375,-4.015045166015625,3.96270751953125
16271,1629709187842,3.529052734375,-4.42626953125,3.9178466796875
16272,1629709187857,3.2000732421875,-3.760833740234375,5.106658935546875
16273,1629709187857,3.12530517578125,-3.9776611328125,4.568328857421875
16274,1629709187873,3.36456298828125,-2.8411865234375,5.36834716796875
16275,1629709187935,3.386993408203125,-0.814971923828125,4.553375244140625
16276,1629709187951,3.117828369140625,-1.308441162109375,4.523468017578125
16280,1629709187952,5.121612548828125,0.127105712890625,4.83001708984375
16278,1629709187953,4.074859619140625,-0.49346923828125,4.224395751953125
16277,1629709187956,4.94964599609375,-0.142059326171875,4.179534912109375
16279,1629709187957,2.983245849609375,-1.80938720703125,5.091705322265625
16281,1629709188063,4.4561767578125,-0.770111083984375,4.94964599609375
16282,1629709188078,5.106658935546875,-0.545806884765625,4.9945068359375
16283,1629709188078,5.420684814453125,-0.538330078125,5.12908935546875
16284,1629709188094,3.30474853515625,-2.691650390625,6.063690185546875
16285,1629709188110,4.1571044921875,-0.73272705078125,5.375823974609375
16286,1629709188125,3.93280029296875,-1.861724853515625,5.839385986328125
16287,1629709188188,3.476715087890625,-4.373931884765625,5.9814453125
16288,1629709188188,3.6785888671875,-5.570220947265625,5.42816162109375
16289,1629709188188,3.2000732421875,-3.03558349609375,6.10107421875
16291,1629709188250,5.06927490234375,-7.304840087890625,4.418792724609375
16292,1629709188250,5.96649169921875,-7.888031005859375,4.344024658203125
16290,1629709188250,4.32159423828125,-6.317901611328125,4.97955322265625
16294,1629709188281,5.6524658203125,-7.79083251953125,3.342132568359375
16295,1629709188281,5.330963134765625,-7.828216552734375,3.431854248046875
16293,1629709188297,6.34033203125,-8.01513671875,3.970184326171875
16296,1629709188328,5.5328369140625,-9.0618896484375,5.06927490234375
16297,1629709188328,5.600128173828125,-8.53851318359375,4.08233642578125
16298,1629709188344,5.66741943359375,-10.24322509765625,5.929107666015625
16299,1629709188375,5.196380615234375,-11.1553955078125,5.7720947265625
16300,1629709188375,4.9346923828125,-10.6170654296875,5.435638427734375
16301,1629709188375,4.613189697265625,-10.265655517578123,4.822540283203125
16302,1629709188453,3.192596435546875,-8.306732177734375,-1.03179931640625
16303,1629709188453,3.970184326171875,-10.639495849609377,3.013153076171875
16304,1629709188469,3.1103515625,-10.086212158203123,1.0467529296875
16306,1629709188516,3.237457275390625,-4.9945068359375,-2.31781005859375
16307,1629709188516,3.5888671875,-3.2000732421875,-2.28790283203125
16305,1629709188516,3.431854248046875,-6.407623291015625,-1.973876953125
16308,1629709188610,3.3795166015625,0.777587890625,2.1832275390625
16309,1629709188610,3.940277099609375,-1.353302001953125,-1.218719482421875
16310,1629709188610,3.69354248046875,0.31402587890625,0.575714111328125
16311,1629709188641,2.878570556640625,0.83740234375,5.27862548828125
16312,1629709188641,2.6019287109375,-1.1962890625,6.646881103515625
16313,1629709188641,3.357086181640625,1.203765869140625,3.671112060546875
16314,1629709188672,3.611297607421875,-4.044952392578125,7.947845458984375
16315,1629709188672,4.673004150390625,-5.271148681640625,8.710479736328125
16316,1629709188672,2.87109375,-2.9608154296875,7.155303955078125
16317,1629709188734,5.921630859375,-7.28240966796875,7.177734375
16319,1629709188734,5.555267333984375,-6.691741943359375,8.471221923828125
16318,1629709188750,5.973968505859375,-7.61138916015625,6.1309814453125
16322,1629709188813,6.512298583984375,-4.0972900390625,3.00567626953125
16320,1629709188813,6.243133544921875,-7.364654541015625,5.375823974609375
16321,1629709188813,6.542205810546875,-6.033782958984375,4.0972900390625
16323,1629709188844,6.32537841796875,-0.157012939453125,2.28790283203125
16324,1629709188844,6.527252197265625,-2.773895263671875,2.55706787109375
16325,1629709188844,6.706695556640625,-1.577606201171875,2.332763671875
16326,1629709188938,6.3104248046875,1.8841552734375,2.370147705078125
16327,1629709188938,6.10107421875,2.4822998046875,2.848663330078125
16328,1629709188938,5.495452880859375,2.213134765625,3.94775390625
16329,1629709188984,4.987030029296875,1.614990234375,5.12908935546875
16330,1629709189000,3.222503662109375,1.45050048828125,7.245025634765625
16331,1629709189001,4.2169189453125,1.682281494140625,6.228179931640625
16334,1629709189034,2.190704345703125,-0.515899658203125,6.4898681640625
16332,1629709189034,1.876678466796875,-0.485992431640625,7.080535888671875
16333,1629709189034,2.295379638671875,0.515899658203125,7.29736328125
16335,1629709189096,4.553375244140625,-5.2337646484375,5.15899658203125
16336,1629709189096,2.878570556640625,-1.697235107421875,5.8319091796875
16337,1629709189096,3.46923828125,-3.349609375,5.749664306640625
16339,1629709189174,7.53662109375,-7.633819580078125,3.8580322265625
16338,1629709189174,8.800201416015625,-8.351593017578125,3.050537109375
16340,1629709189190,6.08612060546875,-6.676788330078125,4.388885498046875
16342,1629709189205,10.086212158203123,-6.766510009765625,2.392578125
16341,1629709189205,10.250701904296877,-5.031890869140625,2.16827392578125
16343,1629709189221,9.757232666015623,-8.1048583984375,2.73651123046875
16345,1629709189252,9.906768798828123,0.82244873046875,0.1495361328125
16344,1629709189252,9.188995361328123,3.81317138671875,-1.263580322265625
16346,1629709189252,10.325469970703123,-2.87109375,1.495361328125
16347,1629709189315,6.759033203125,6.811370849609375,-5.091705322265625
16349,1629709189330,5.525360107421875,7.357177734375,-6.92352294921875
16348,1629709189330,7.91046142578125,5.495452880859375,-3.0804443359375
16350,1629709189393,5.151519775390625,6.59454345703125,-7.215118408203125
16351,1629709189408,5.263671875,7.185211181640625,-6.228179931640625
16352,1629709189408,5.076751708984375,7.394561767578125,-4.702911376953125
16354,1629709189440,3.93280029296875,4.448699951171875,1.009368896484375
16353,1629709189455,4.732818603515625,6.527252197265625,-3.267364501953125
16355,1629709189455,4.47113037109375,5.345916748046875,-1.293487548828125
16356,1629709189471,1.697235107421875,-5.921630859375,3.491668701171875
16357,1629709189471,1.996307373046875,-2.58697509765625,3.476715087890625
16358,1629709189471,2.684173583984375,1.293487548828125,2.579498291015625
16359,1629709189596,9.7796630859375,-2.758941650390625,8.172149658203125
16360,1629709189596,4.314117431640625,-8.366546630859375,6.4599609375
16361,1629709189596,2.51220703125,-7.596435546875,4.65057373046875
16364,1629709189596,5.884246826171875,-7.73101806640625,7.843170166015625
16362,1629709189612,8.26934814453125,-4.2767333984375,8.29925537109375
16363,1629709189612,7.110443115234375,-6.4300537109375,8.41888427734375
16365,1629709189674,11.28997802734375,0.6280517578125,8.792724609375
16366,1629709189674,10.99090576171875,-1.15142822265625,8.605804443359375
16367,1629709189674,11.611480712890623,2.833709716796875,9.577789306640623
16368,1629709189768,13.03955078125,5.18890380859375,12.927398681640623
16369,1629709189768,13.630218505859377,5.644989013671875,13.17413330078125
16370,1629709189768,12.620849609375,4.964599609375,11.5142822265625
16373,1629709189815,10.39276123046875,3.820648193359375,10.3778076171875
16371,1629709189815,11.581573486328123,4.42626953125,11.701202392578123
16372,1629709189815,9.144134521484377,2.332763671875,9.5703125
16376,1629709189861,5.72723388671875,-3.207550048828125,7.334747314453125
16375,1629709189861,7.095489501953125,-0.179443359375,8.755340576171875
16374,1629709189861,4.314117431640625,-6.26556396484375,7.065582275390625
16377,1629709189924,2.82623291015625,-10.87127685546875,7.4169921875
16378,1629709189924,3.00567626953125,-12.32177734375,8.41888427734375
16379,1629709189924,3.33465576171875,-8.83758544921875,7.01324462890625
16380,1629709190002,1.248626708984375,-17.30133056640625,12.897491455078123
16381,1629709190002,2.833709716796875,-14.168548583984377,10.534820556640623
16382,1629709190002,2.28790283203125,-16.07513427734375,12.104949951171877
16383,1629709190033,0.545806884765625,-17.921905517578125,12.852630615234377
16384,1629709190033,-0.85235595703125,-17.18170166015625,12.12738037109375
16385,1629709190033,-0.007476806640625,-18.07891845703125,12.72552490234375
16386,1629709190127,-1.1962890625,-15.125579833984377,10.624542236328123
16391,1629709190143,1.921539306640625,-8.157196044921875,4.089813232421875
16390,1629709190143,0.904693603515625,-9.144134521484377,5.076751708984375
16388,1629709190143,-0.157012939453125,-11.17034912109375,7.0880126953125
16389,1629709190143,-0.994415283203125,-13.099365234375,8.830108642578125
16387,1629709190158,2.803802490234375,-7.349700927734375,3.3197021484375
16392,1629709190236,4.134674072265625,-7.3272705078125,2.79632568359375
16393,1629709190236,3.506622314453125,-6.6693115234375,2.385101318359375
16394,1629709190236,3.626251220703125,-6.998291015625,2.444915771484375
16396,1629709190268,4.4561767578125,-7.3870849609375,3.51409912109375
16395,1629709190283,4.83001708984375,-7.005767822265625,4.32159423828125
16397,1629709190283,4.418792724609375,-7.65625,4.11224365234375
16400,1629709190346,4.9945068359375,-6.168365478515625,4.224395751953125
16398,1629709190346,4.844970703125,-4.725341796875,3.7982177734375
16399,1629709190346,4.68048095703125,-3.45428466796875,3.18511962890625
16403,1629709190393,5.031890869140625,-1.15142822265625,1.966400146484375
16402,1629709190393,4.80010986328125,-1.697235107421875,2.130889892578125
16401,1629709190393,4.478607177734375,-2.504730224609375,2.58697509765625
16404,1629709190471,5.38330078125,-0.76263427734375,1.742095947265625
16405,1629709190471,5.390777587890625,0.381317138671875,0.95703125
16406,1629709190471,5.62255859375,-0.059814453125,1.398162841796875
16407,1629709190518,5.99639892578125,-1.697235107421875,0.964508056640625
16408,1629709190518,5.151519775390625,0.306549072265625,0.49346923828125
16409,1629709190518,5.674896240234375,-0.620574951171875,0.740203857421875
16410,1629709190596,7.0880126953125,-2.58697509765625,-0.01495361328125
16411,1629709190596,6.44500732421875,-2.37762451171875,0.934600830078125
16412,1629709190596,7.783355712890625,-2.265472412109375,-0.186920166015625
16414,1629709190627,8.725433349609375,-2.07855224609375,-0.186920166015625
16415,1629709190627,8.560943603515625,-2.534637451171875,0.6878662109375
16413,1629709190627,8.845062255859375,-2.175750732421875,0.171966552734375
16416,1629709190689,7.13287353515625,-3.768310546875,2.332763671875
16417,1629709190705,7.304840087890625,-3.566436767578125,1.89910888671875
16418,1629709190705,7.88055419921875,-3.237457275390625,1.114044189453125
16419,1629709190736,6.183319091796875,-3.39447021484375,3.529052734375
16420,1629709190736,6.512298583984375,-3.6785888671875,3.349609375
16421,1629709190736,6.856231689453125,-3.72344970703125,2.97576904296875
16422,1629709190799,5.525360107421875,-4.306640625,3.22998046875
16423,1629709190799,5.30853271484375,-4.553375244140625,3.0804443359375
16424,1629709190799,5.66741943359375,-4.0972900390625,3.521575927734375
16427,1629709190896,6.26556396484375,-3.626251220703125,2.729034423828125
16425,1629709190896,6.80389404296875,-3.42437744140625,2.489776611328125
16426,1629709190896,5.6524658203125,-4.089813232421875,2.811279296875
16430,1629709190928,7.117919921875,-3.409423828125,2.355194091796875
16429,1629709190928,7.5067138671875,-3.416900634765625,1.757049560546875
16428,1629709190928,7.596435546875,-3.828125,1.652374267578125
16431,1629709190990,8.187103271484375,-3.2000732421875,1.203765869140625
16432,1629709191006,8.194580078125,-3.446807861328125,1.398162841796875
16433,1629709191006,7.8057861328125,-3.880462646484375,1.532745361328125
16434,1629709191068,8.44879150390625,-2.489776611328125,1.428070068359375
16435,1629709191068,8.441314697265625,-2.579498291015625,0.949554443359375
16439,1629709191068,8.29925537109375,-3.117828369140625,1.136474609375
16436,1629709191146,8.2843017578125,-1.31591796875,2.325286865234375
16437,1629709191146,7.693634033203125,-1.368255615234375,2.31781005859375
16438,1629709191146,8.441314697265625,-1.854248046875,2.175750732421875
16441,1629709191193,7.25250244140625,-1.413116455078125,2.474822998046875
16442,1629709191193,7.177734375,-1.42059326171875,2.235565185546875
16440,1629709191193,7.13287353515625,-1.1962890625,3.102874755859375
16443,1629709191240,6.347808837890625,-1.21124267578125,3.745880126953125
16444,1629709191240,6.362762451171875,-1.233673095703125,4.284210205078125
16445,1629709191240,6.661834716796875,-1.6448974609375,3.581390380859375
16446,1629709191287,6.183319091796875,-1.263580322265625,4.239349365234375
16447,1629709191303,6.542205810546875,-1.12152099609375,4.717864990234375
16448,1629709191303,6.482391357421875,-0.97198486328125,4.747772216796875
16449,1629709191334,5.96649169921875,-2.429962158203125,3.75335693359375
16450,1629709191334,5.802001953125,-1.801910400390625,3.970184326171875
16451,1629709191349,5.764617919921875,-2.056121826171875,3.8580322265625
16452,1629709191366,5.0543212890625,-2.758941650390625,3.715972900390625
16454,1629709191367,5.802001953125,-2.325286865234375,3.6187744140625
16453,1629709191381,5.390777587890625,-2.572021484375,3.760833740234375
16457,1629709191447,5.15899658203125,-4.478607177734375,4.26177978515625
16455,1629709191447,4.972076416015625,-3.745880126953125,3.745880126953125
16456,1629709191451,4.987030029296875,-4.2169189453125,4.91973876953125
16459,1629709191518,4.777679443359375,-4.927215576171875,5.016937255859375
16458,1629709191519,4.38140869140625,-4.807586669921875,5.2337646484375
16460,1629709191526,4.284210205078125,-4.65057373046875,5.316009521484375
16463,1629709191553,4.508514404296875,-3.850555419921875,3.880462646484375
16461,1629709191568,4.366455078125,-5.12908935546875,5.001983642578125
16462,1629709191575,4.284210205078125,-4.5458984375,4.366455078125
16464,1629709191634,5.001983642578125,-2.624359130859375,3.386993408203125
16466,1629709191644,4.538421630859375,-2.878570556640625,3.566436767578125
16465,1629709191646,4.725341796875,-2.579498291015625,3.177642822265625
16467,1629709191689,4.56085205078125,-3.9178466796875,4.508514404296875
16470,1629709191699,4.717864990234375,-2.833709716796875,3.63372802734375
16468,1629709191702,4.658050537109375,-3.48419189453125,4.089813232421875
16472,1629709191726,4.35150146484375,-3.768310546875,5.18890380859375
16469,1629709191731,3.57391357421875,-2.579498291015625,5.203857421875
16471,1629709191731,4.119720458984375,-3.5589599609375,5.226287841796875
16475,1629709191831,3.087921142578125,-1.846771240234375,5.21881103515625
16473,1629709191833,3.192596435546875,-0.94207763671875,4.972076416015625
16474,1629709191837,3.386993408203125,-0.82244873046875,4.8150634765625
16477,1629709191853,4.149627685546875,-0.112152099609375,4.329071044921875
16478,1629709191857,4.35150146484375,-0.800018310546875,4.1571044921875
16476,1629709191870,3.75335693359375,-0.40374755859375,4.628143310546875
16479,1629709191952,4.83001708984375,-1.084136962890625,3.775787353515625
16481,1629709191953,4.747772216796875,-1.667327880859375,4.000091552734375
16480,1629709191956,4.964599609375,-2.579498291015625,4.104766845703125
16484,1629709191998,5.0244140625,-3.22998046875,4.11224365234375
16482,1629709192003,4.747772216796875,-3.45428466796875,4.643096923828125
16483,1629709192003,5.15899658203125,-3.028106689453125,4.673004150390625
16490,1629709192087,5.435638427734375,-2.4224853515625,4.83001708984375
16487,1629709192088,5.96649169921875,-2.093505859375,4.687957763671875
16486,1629709192090,6.213226318359375,-2.175750732421875,5.03936767578125
16485,1629709192099,5.659942626953125,-2.55706787109375,4.725341796875
16488,1629709192102,5.1739501953125,-2.534637451171875,4.523468017578125
16489,1629709192106,5.30853271484375,-2.908477783203125,5.15899658203125
16493,1629709192168,5.450592041015625,-3.12530517578125,5.36834716796875
16492,1629709192171,5.644989013671875,-3.45428466796875,4.852447509765625
16491,1629709192172,5.405731201171875,-3.3197021484375,5.203857421875
16496,1629709192234,5.450592041015625,-3.715972900390625,4.44122314453125
16495,1629709192236,5.420684814453125,-4.029998779296875,4.463653564453125
16494,1629709192239,5.615081787109375,-3.790740966796875,4.14215087890625
16497,1629709192270,5.39825439453125,-3.476715087890625,4.284210205078125
16499,1629709192272,5.00946044921875,-3.5888671875,4.269256591796875
16498,1629709192275,4.94964599609375,-4.164581298828125,4.702911376953125
16500,1629709192322,5.03936767578125,-4.2767333984375,6.6094970703125
16501,1629709192332,5.203857421875,-4.523468017578125,5.570220947265625
16502,1629709192336,4.964599609375,-4.32159423828125,6.183319091796875
16503,1629709192416,4.78515625,-2.041168212890625,6.77398681640625
16504,1629709192416,5.256195068359375,-1.443023681640625,6.4300537109375
16505,1629709192416,5.0244140625,-3.3197021484375,6.86370849609375
16506,1629709192447,6.160888671875,-0.6878662109375,5.570220947265625
16508,1629709192463,7.020721435546875,-0.8074951171875,5.263671875
16507,1629709192463,7.274932861328125,-1.016845703125,4.91973876953125
16509,1629709192525,5.921630859375,-2.280426025390625,4.433746337890625
16510,1629709192541,6.41510009765625,-2.13836669921875,4.66552734375
16511,1629709192541,7.050628662109375,-1.697235107421875,4.5458984375
16512,1629709192556,5.151519775390625,-2.878570556640625,3.99261474609375
16513,1629709192556,5.151519775390625,-2.609405517578125,4.007568359375
16514,1629709192572,5.420684814453125,-2.205657958984375,4.254302978515625
16516,1629709192650,4.62066650390625,-3.117828369140625,3.2598876953125
16515,1629709192666,4.912261962890625,-2.773895263671875,3.985137939453125
16517,1629709192666,4.725341796875,-2.9608154296875,3.551483154296875
16518,1629709192712,4.59075927734375,-2.7813720703125,3.2000732421875
16519,1629709192712,4.9945068359375,-2.85614013671875,2.9010009765625
16520,1629709192712,4.538421630859375,-2.893524169921875,3.372039794921875
16522,1629709192744,5.15899658203125,-2.983245849609375,2.818756103515625
16521,1629709192744,5.226287841796875,-3.00567626953125,3.2598876953125
16523,1629709192759,5.263671875,-2.863616943359375,3.192596435546875
16524,1629709192775,5.390777587890625,-2.923431396484375,2.85614013671875
16525,1629709192775,5.30853271484375,-3.252410888671875,3.09539794921875
16526,1629709192775,5.3533935546875,-3.36456298828125,3.0804443359375
16527,1629709192853,5.5328369140625,-3.372039794921875,3.297271728515625
16528,1629709192853,5.69732666015625,-3.4991455078125,3.289794921875
16529,1629709192853,4.852447509765625,-3.805694580078125,3.102874755859375
16530,1629709192950,4.717864990234375,-3.70849609375,4.18701171875
16531,1629709192950,4.583282470703125,-3.372039794921875,3.372039794921875
16532,1629709192950,5.09918212890625,-3.730926513671875,4.127197265625
16535,1629709192997,5.001983642578125,-3.476715087890625,3.521575927734375
16533,1629709192997,4.628143310546875,-3.3795166015625,3.760833740234375
16534,1629709192997,4.777679443359375,-3.289794921875,4.007568359375
16536,1629709193043,4.9945068359375,-3.596343994140625,3.63372802734375
16537,1629709193043,5.263671875,-3.506622314453125,3.342132568359375
16538,1629709193043,5.301055908203125,-3.0206298828125,3.162689208984375
16539,1629709193075,5.286102294921875,-2.474822998046875,3.09539794921875
16540,1629709193075,4.9945068359375,-2.73651123046875,3.117828369140625
16541,1629709193075,4.8150634765625,-2.34771728515625,2.811279296875
16544,1629709193168,4.687957763671875,-1.727142333984375,3.06549072265625
16542,1629709193168,4.2767333984375,-2.175750732421875,2.340240478515625
16543,1629709193168,4.658050537109375,-2.310333251953125,2.654266357421875
16547,1629709193200,5.405731201171875,-1.57012939453125,3.24493408203125
16546,1629709193200,4.9945068359375,-2.100982666015625,3.27484130859375
16545,1629709193200,5.18890380859375,-1.906585693359375,3.27484130859375
16548,1629709193262,4.62066650390625,-3.050537109375,3.66363525390625
16549,1629709193262,4.583282470703125,-3.39447021484375,3.745880126953125
16550,1629709193262,4.717864990234375,-2.444915771484375,3.30474853515625
16553,1629709193356,4.74029541015625,-2.61688232421875,3.671112060546875
16551,1629709193356,4.5159912109375,-3.252410888671875,3.66363525390625
16552,1629709193356,5.36834716796875,-2.43743896484375,3.461761474609375
16555,1629709193387,4.9945068359375,-2.5421142578125,3.00567626953125
16556,1629709193387,5.375823974609375,-2.61688232421875,3.207550048828125
16554,1629709193387,5.345916748046875,-2.355194091796875,2.7813720703125
16562,1629709193496,5.166473388671875,-1.80938720703125,2.7813720703125
16560,1629709193496,5.570220947265625,-2.758941650390625,2.923431396484375
16557,1629709193496,5.5926513671875,-2.452392578125,3.050537109375
16561,1629709193512,4.65057373046875,-1.906585693359375,2.99072265625
16558,1629709193512,5.263671875,-2.355194091796875,2.691650390625
16559,1629709193512,4.725341796875,-2.489776611328125,2.88604736328125
16563,1629709193590,6.1907958984375,-1.532745361328125,1.248626708984375
16564,1629709193590,5.480499267578125,-2.011260986328125,2.056121826171875
16565,1629709193590,5.682373046875,-1.712188720703125,1.71966552734375
16566,1629709193637,6.71417236328125,-1.8243408203125,1.3458251953125
16567,1629709193637,5.973968505859375,-2.654266357421875,2.2430419921875
16568,1629709193637,6.3104248046875,-1.936492919921875,1.831817626953125
16569,1629709193684,4.478607177734375,-3.828125,3.5888671875
16570,1629709193684,5.420684814453125,-2.91595458984375,3.043060302734375
16571,1629709193684,3.491668701171875,-4.59075927734375,3.985137939453125
16574,1629709193715,3.75335693359375,-5.196380615234375,4.23187255859375
16573,1629709193723,4.91973876953125,-5.2935791015625,4.344024658203125
16572,1629709193723,4.388885498046875,-5.450592041015625,4.717864990234375
16575,1629709193828,5.42816162109375,-5.151519775390625,4.119720458984375
16576,1629709193844,6.50482177734375,-4.964599609375,3.102874755859375
16577,1629709193844,6.14593505859375,-4.897308349609375,3.536529541015625
16578,1629709193875,6.796417236328125,-4.71038818359375,2.639312744140625
16579,1629709193875,6.587066650390625,-4.5458984375,2.213134765625
16580,1629709193875,5.93658447265625,-4.127197265625,2.34771728515625
16581,1629709193953,5.96649169921875,-4.29168701171875,2.392578125
16582,1629709193969,5.764617919921875,-4.314117431640625,2.459869384765625
16583,1629709193969,5.480499267578125,-4.613189697265625,2.205657958984375
16584,1629709194031,5.136566162109375,-3.626251220703125,1.652374267578125
16585,1629709194031,5.016937255859375,-3.84307861328125,1.77947998046875
16588,1629709194031,5.1141357421875,-4.1571044921875,2.280426025390625
16591,1629709194047,5.031890869140625,-4.164581298828125,0.919647216796875
16586,1629709194047,4.897308349609375,-3.985137939453125,1.577606201171875
16587,1629709194047,4.91973876953125,-4.089813232421875,1.069183349609375
16589,1629709194094,5.031890869140625,-5.076751708984375,1.353302001953125
16590,1629709194094,4.8748779296875,-4.47113037109375,1.00189208984375
16592,1629709194109,5.0543212890625,-5.271148681640625,1.71966552734375
16593,1629709194203,5.3533935546875,-6.542205810546875,1.77947998046875
16594,1629709194203,5.87677001953125,-7.394561767578125,2.49725341796875
16595,1629709194203,6.59454345703125,-7.678680419921875,3.57391357421875
16596,1629709194265,7.080535888671875,-7.29736328125,4.314117431640625
16597,1629709194265,6.10107421875,2.923431396484375,-1.55517578125
16598,1629709194265,4.78515625,4.844970703125,-1.682281494140625
