timestamp,bvp
1629377350859,6.24
1629377350875,6.42
1629377350890,6.77
1629377350906,7.24
1629377350921,7.71
1629377350937,8.05
1629377350953,8.22
1629377350968,8.3
1629377350984,8.43
1629377351000,8.71
1629377351015,9.12
1629377351031,9.53
1629377351046,9.75
1629377351062,9.65
1629377351078,9.2
1629377351093,8.49
1629377351109,7.65
1629377351125,6.85
1629377351140,6.14
1629377351156,5.57
1629377351171,5.13
1629377351187,4.78
1629377351203,4.51
1629377351218,4.29
1629377351234,4.1
1629377351250,3.89
1629377351265,3.67
1629377351281,3.47
1629377351296,3.37
1629377351312,3.4
1629377351328,3.5
1629377351343,3.46
1629377351359,2.86
1629377351375,1.22
1629377351390,-1.88
1629377351406,-6.64
1629377351421,-12.95
1629377351437,-20.37
1629377351453,-28.19
1629377351468,-35.62
1629377351484,-41.94
1629377351500,-46.59
1629377351515,-49.27
1629377351531,-49.91
1629377351546,-48.63
1629377351562,-45.7
1629377351578,-41.43
1629377351593,-36.16
1629377351609,-30.26
1629377351625,-24.1
1629377351640,-18.05
1629377351656,-12.42
1629377351671,-7.41
1629377351687,-3.07
1629377351703,0.65
1629377351718,3.86
1629377351734,6.63
1629377351750,8.91
1629377351765,10.6
1629377351781,11.62
1629377351796,11.98
1629377351812,11.85
1629377351828,11.5
1629377351843,11.2
1629377351859,11.08
1629377351875,11.15
1629377351890,11.27
1629377351906,11.31
1629377351921,11.21
1629377351937,11.02
1629377351953,10.84
1629377351968,10.77
1629377351984,10.84
1629377352000,10.99
1629377352015,11.06
1629377352031,10.91
1629377352046,10.42
1629377352062,9.53
1629377352078,8.28
1629377352093,6.82
1629377352109,5.35
1629377352125,4.05
1629377352140,3.09
1629377352156,2.49
1629377352171,2.15
1629377352187,1.88
1629377352203,1.48
1629377352218,0.78
1629377352234,-0.24
1629377352250,-1.52
1629377352265,-2.92
1629377352281,-4.26
1629377352296,-5.43
1629377352312,-6.4
1629377352328,-7.2
1629377352343,-7.9
1629377352359,-8.59
1629377352375,-9.35
1629377352390,-10.26
1629377352406,-11.37
1629377352421,-12.66
1629377352437,-14.04
1629377352453,-15.3
1629377352468,-16.15
1629377352484,-16.29
1629377352500,-15.5
1629377352515,-13.73
1629377352531,-11.15
1629377352546,-8.1
1629377352562,-4.99
1629377352578,-2.18
1629377352593,0.16
1629377352609,1.98
1629377352625,3.38
1629377352640,4.5
1629377352656,5.41
1629377352671,6.16
1629377352687,6.77
1629377352703,7.27
1629377352718,7.75
1629377352734,8.33
1629377352750,9.02
1629377352765,9.76
1629377352781,10.39
1629377352796,10.73
1629377352812,10.71
1629377352828,10.37
1629377352843,9.94
1629377352859,9.64
1629377352875,9.63
1629377352890,9.91
1629377352906,10.32
1629377352921,10.65
1629377352937,10.71
1629377352953,10.4
1629377352968,9.74
1629377352984,8.78
1629377353000,7.62
1629377353015,6.37
1629377353031,5.12
1629377353046,3.97
1629377353062,2.96
1629377353078,2.08
1629377353093,1.26
1629377353109,0.44
1629377353125,-0.45
1629377353140,-1.44
1629377353156,-2.52
1629377353171,-3.64
1629377353187,-4.82
1629377353203,-6.12
1629377353218,-7.59
1629377353234,-9.21
1629377353250,-10.91
1629377353265,-12.57
1629377353281,-14.09
1629377353296,-15.41
1629377353312,-16.5
