timestamp,eda
1629377140750,0.174261
1629377141000,0.169136
1629377141250,0.17298
1629377141500,0.17298
1629377141750,0.170417
1629377142000,0.171698
1629377142250,0.17298
1629377142500,0.170417
1629377142750,0.17298
1629377143000,0.17298
1629377143250,0.169136
1629377143500,0.171698
1629377143750,0.174261
1629377144000,0.171698
1629377144250,0.171698
1629377144500,0.171698
1629377144750,0.179386
1629377145000,0.174261
1629377145250,0.174261
1629377145500,0.169136
1629377145750,0.17298
1629377146000,0.171698
1629377146250,0.169136
1629377146500,0.170417
1629377146750,0.17298
1629377147000,0.170417
1629377147250,0.171698
1629377147500,0.171698
1629377147750,0.166573
1629377148000,0.169136
1629377148250,0.170417
1629377148500,0.165292
1629377148750,0.16401
1629377149000,0.165292
1629377149250,0.166573
1629377149500,0.169136
1629377149750,0.166573
1629377150000,0.166573
1629377150250,0.166573
1629377150500,0.166573
1629377150750,0.162729
1629377151000,0.156322
1629377151250,0.161448
1629377151500,0.16401
1629377151750,0.166573
1629377152000,0.167854
1629377152250,0.166573
1629377152500,0.165292
1629377152750,0.167854
1629377153000,0.166573
1629377153250,0.166573
1629377153500,0.170417
1629377153750,0.166573
1629377154000,0.167854
1629377154250,0.169136
1629377154500,0.167854
1629377154750,0.166573
1629377155000,0.170417
1629377155250,0.166573
1629377155500,0.166573
1629377155750,0.169136
1629377156000,0.167854
1629377156250,0.166573
1629377156500,0.170417
1629377156750,0.167854
1629377157000,0.169136
1629377157250,0.170417
1629377157500,0.171698
1629377157750,0.167854
1629377158000,0.17298
1629377158250,0.176824
1629377158500,0.174261
1629377158750,0.171698
1629377159000,0.171698
1629377159250,0.166573
1629377159500,0.169136
1629377159750,0.170417
1629377160000,0.167854
1629377160250,0.170417
1629377160500,0.171698
1629377160750,0.167854
1629377161000,0.170417
1629377161250,0.169136
1629377161500,0.167854
1629377161750,0.169136
1629377162000,0.167854
1629377162250,0.166573
1629377162500,0.170417
1629377162750,0.171698
1629377163000,0.167854
1629377163250,0.169136
1629377163500,0.170417
1629377163750,0.166573
1629377164000,0.169136
1629377164250,0.170417
1629377164500,0.166573
1629377164750,0.170417
1629377165000,0.170417
1629377165250,0.166573
1629377165500,0.170417
1629377165750,0.170417
1629377166000,0.166573
1629377166250,0.169136
1629377166500,0.170417
1629377166750,0.166573
1629377167000,0.167854
1629377167250,0.170417
1629377167500,0.166573
1629377167750,0.167854
1629377168000,0.170417
1629377168250,0.169136
1629377168500,0.169136
1629377168750,0.169136
1629377169000,0.166573
1629377169250,0.169136
1629377169500,0.170417
1629377169750,0.166573
1629377170000,0.170417
1629377170250,0.170417
1629377170500,0.167854
1629377170750,0.170417
1629377171000,0.169136
1629377171250,0.167854
1629377171500,0.171698
1629377171750,0.167854
1629377172000,0.167854
1629377172250,0.170417
1629377172500,0.166573
1629377172750,0.167854
1629377173000,0.169136
1629377173250,0.167854
1629377173500,0.166573
1629377173750,0.171698
1629377174000,0.167854
1629377174250,0.167854
1629377174500,0.170417
1629377174750,0.167854
1629377175000,0.167854
1629377175250,0.171698
1629377175500,0.167854
1629377175750,0.167854
1629377176000,0.169136
1629377176250,0.169136
1629377176500,0.169136
1629377176750,0.170417
1629377177000,0.167854
1629377177250,0.167854
1629377177500,0.170417
1629377177750,0.170417
1629377178000,0.167854
1629377178250,0.170417
1629377178500,0.170417
1629377178750,0.167854
1629377179000,0.169136
1629377179250,0.170417
1629377179500,0.166573
1629377179750,0.169136
1629377180000,0.171698
1629377180250,0.166573
1629377180500,0.170417
1629377180750,0.170417
1629377181000,0.167854
1629377181250,0.166573
1629377181500,0.170417
1629377181750,0.166573
1629377182000,0.169136
1629377182250,0.169136
1629377182500,0.167854
1629377182750,0.167854
1629377183000,0.171698
1629377183250,0.170417
1629377183500,0.169136
1629377183750,0.169136
1629377184000,0.170417
1629377184250,0.165292
1629377184500,0.170417
1629377184750,0.169136
1629377185000,0.169136
1629377185250,0.169136
1629377185500,0.170417
1629377185750,0.167854
1629377186000,0.167854
1629377186250,0.170417
1629377186500,0.167854
1629377186750,0.166573
1629377187000,0.170417
1629377187250,0.169136
1629377187500,0.167854
1629377187750,0.169136
1629377188000,0.171698
1629377188250,0.166573
1629377188500,0.169136
1629377188750,0.170417
1629377189000,0.167854
1629377189250,0.166573
1629377189500,0.170417
1629377189750,0.167854
1629377190000,0.167854
1629377190250,0.170417
1629377190500,0.170417
1629377190750,0.170417
1629377191000,0.170417
1629377191250,0.170417
1629377191500,0.166573
1629377191750,0.170417
1629377192000,0.169136
1629377192250,0.167854
1629377192500,0.169136
1629377192750,0.169136
1629377193000,0.167854
1629377193250,0.167854
1629377193500,0.169136
1629377193750,0.170417
1629377194000,0.167854
1629377194250,0.169136
1629377194500,0.170417
1629377194750,0.167854
1629377195000,0.167854
1629377195250,0.171698
1629377195500,0.167854
1629377195750,0.171698
1629377196000,0.169136
1629377196250,0.167854
1629377196500,0.167854
1629377196750,0.171698
1629377197000,0.167854
1629377197250,0.167854
1629377197500,0.170417
1629377197750,0.169136
1629377198000,0.166573
1629377198250,0.170417
1629377198500,0.170417
1629377198750,0.169136
1629377199000,0.169136
1629377199250,0.170417
1629377199500,0.166573
1629377199750,0.171698
1629377200000,0.170417
1629377200250,0.167854
1629377200500,0.170417
1629377200750,0.170417
1629377201000,0.167854
1629377201250,0.171698
1629377201500,0.170417
1629377201750,0.167854
1629377202000,0.170417
1629377202250,0.169136
1629377202500,0.167854
1629377202750,0.170417
1629377203000,0.170417
1629377203250,0.167854
1629377203500,0.170417
1629377203750,0.171698
1629377204000,0.167854
1629377204250,0.169136
1629377204500,0.169136
1629377204750,0.167854
1629377205000,0.167854
1629377205250,0.171698
1629377205500,0.167854
1629377205750,0.169136
1629377206000,0.170417
1629377206250,0.169136
1629377206500,0.167854
1629377206750,0.171698
1629377207000,0.166573
1629377207250,0.167854
1629377207500,0.170417
1629377207750,0.171698
1629377208000,0.166573
1629377208250,0.170417
1629377208500,0.170417
1629377208750,0.18323
1629377209000,0.167854
1629377209250,0.171698
1629377209500,0.167854
1629377209750,0.170417
1629377210000,0.170417
1629377210250,0.167854
1629377210500,0.170417
1629377210750,0.171698
1629377211000,0.167854
1629377211250,0.170417
1629377211500,0.170417
1629377211750,0.167854
1629377212000,0.169136
1629377212250,0.171698
1629377212500,0.167854
1629377212750,0.171698
1629377213000,0.167854
1629377213250,0.167854
1629377213500,0.170417
1629377213750,0.170417
1629377214000,0.166573
1629377214250,0.167854
1629377214500,0.169136
1629377214750,0.167854
1629377215000,0.167854
1629377215250,0.170417
1629377215500,0.167854
1629377215750,0.169136
1629377216000,0.170417
1629377216250,0.167854
1629377216500,0.166573
1629377216750,0.171698
1629377217000,0.167854
1629377217250,0.166573
1629377217500,0.169136
1629377217750,0.169136
1629377218000,0.167854
1629377218250,0.170417
1629377218500,0.170417
1629377218750,0.169136
1629377219000,0.171698
1629377219250,0.171698
1629377219500,0.169136
1629377219750,0.151197
1629377220000,0.171698
1629377220250,0.17298
1629377220500,0.178105
1629377220750,0.175542
1629377221000,0.189637
1629377221250,0.1922
1629377221500,0.187074
1629377221750,0.179386
1629377222000,0.179386
1629377222250,0.193481
1629377222500,0.138384
1629377222750,0.105069
1629377223000,0.18323
1629377223250,0.233202
1629377223500,0.246016
1629377223750,0.247297
1629377224000,0.247297
1629377224250,0.24089
1629377224500,0.243453
1629377224750,0.24089
1629377225000,0.237046
1629377225250,0.239609
1629377225500,0.238328
1629377225750,0.235765
1629377226000,0.224233
1629377226250,0.217826
1629377226500,0.226796
1629377226750,0.198606
1629377227000,0.207576
1629377227250,0.207576
1629377227500,0.216545
1629377227750,0.207576
1629377228000,0.203732
1629377228250,0.20245
1629377228500,0.203732
1629377228750,0.205013
1629377229000,0.20245
1629377229250,0.203732
1629377229500,0.205013
1629377229750,0.20245
1629377230000,0.20245
1629377230250,0.203732
1629377230500,0.199888
1629377230750,0.205013
1629377231000,0.205013
1629377231250,0.20245
1629377231500,0.201169
1629377231750,0.203732
1629377232000,0.201169
1629377232250,0.201169
1629377232500,0.20245
1629377232750,0.20245
1629377233000,0.199888
1629377233250,0.203732
1629377233500,0.205013
1629377233750,0.201169
1629377234000,0.20245
1629377234250,0.203732
1629377234500,0.210138
1629377234750,0.229358
1629377235000,0.226796
1629377235250,0.219108
1629377235500,0.216545
1629377235750,0.162729
1629377236000,0.213982
1629377236250,0.210138
1629377236500,0.213982
1629377236750,0.166573
1629377237000,0.206294
1629377237250,0.207576
1629377237500,0.205013
1629377237750,0.20245
1629377238000,0.206294
1629377238250,0.20245
1629377238500,0.20245
1629377238750,0.184512
1629377239000,0.196044
1629377239250,0.1922
1629377239500,0.20245
1629377239750,0.203732
1629377240000,0.201169
1629377240250,0.20245
1629377240500,0.205013
1629377240750,0.201169
1629377241000,0.20245
1629377241250,0.20245
1629377241500,0.198606
1629377241750,0.199888
1629377242000,0.206294
1629377242250,0.189637
1629377242500,0.22167
1629377242750,0.215264
1629377243000,0.206294
1629377243250,0.222952
1629377243500,0.205013
1629377243750,0.196044
1629377244000,0.18323
1629377244250,0.201169
1629377244500,0.199888
1629377244750,0.201169
1629377245000,0.201169
1629377245250,0.196044
1629377245500,0.198606
1629377245750,0.169136
1629377246000,0.197325
1629377246250,0.196044
1629377246500,0.198606
1629377246750,0.196044
1629377247000,0.196044
1629377247250,0.198606
1629377247500,0.201169
1629377247750,0.193481
1629377248000,0.194762
1629377248250,0.1922
1629377248500,0.1922
1629377248750,0.196044
1629377249000,0.193481
1629377249250,0.193481
1629377249500,0.196044
1629377249750,0.194762
1629377250000,0.1922
1629377250250,0.193481
1629377250500,0.196044
1629377250750,0.194762
1629377251000,0.193481
1629377251250,0.194762
1629377251500,0.1922
1629377251750,0.194762
1629377252000,0.194762
1629377252250,0.1922
1629377252500,0.193481
1629377252750,0.194762
1629377253000,0.190918
1629377253250,0.193481
1629377253500,0.194762
1629377253750,0.190918
1629377254000,0.1922
1629377254250,0.194762
1629377254500,0.190918
1629377254750,0.194762
1629377255000,0.193481
1629377255250,0.190918
1629377255500,0.190918
1629377255750,0.194762
1629377256000,0.1922
1629377256250,0.190918
1629377256500,0.193481
1629377256750,0.190918
1629377257000,0.190918
1629377257250,0.193481
1629377257500,0.193481
1629377257750,0.190918
1629377258000,0.193481
1629377258250,0.193481
1629377258500,0.1922
1629377258750,0.193481
1629377259000,0.193481
1629377259250,0.190918
1629377259500,0.193481
1629377259750,0.193481
1629377260000,0.190918
1629377260250,0.1922
1629377260500,0.193481
1629377260750,0.190918
1629377261000,0.190918
1629377261250,0.1922
1629377261500,0.190918
1629377261750,0.190918
1629377262000,0.1922
1629377262250,0.1922
1629377262500,0.189637
1629377262750,0.1922
1629377263000,0.1922
1629377263250,0.189637
1629377263500,0.190918
1629377263750,0.1922
1629377264000,0.189637
1629377264250,0.190918
1629377264500,0.193481
1629377264750,0.188356
1629377265000,0.190918
1629377265250,0.189637
1629377265500,0.188356
1629377265750,0.188356
1629377266000,0.189637
1629377266250,0.188356
1629377266500,0.189637
1629377266750,0.189637
1629377267000,0.189637
1629377267250,0.189637
1629377267500,0.190918
1629377267750,0.190918
1629377268000,0.190918
1629377268250,0.193481
1629377268500,0.193481
1629377268750,0.193481
1629377269000,0.034596
1629377269250,0.061504
1629377269500,0.272923
1629377269750,0.206294
1629377270000,0.203732
1629377270250,0.198606
1629377270500,0.201169
1629377270750,0.199888
1629377271000,0.193481
1629377271250,0.193481
1629377271500,0.190918
1629377271750,0.190918
1629377272000,0.193481
1629377272250,0.1922
1629377272500,0.189637
1629377272750,0.189637
1629377273000,0.193481
1629377273250,0.190918
1629377273500,0.190918
1629377273750,0.1922
1629377274000,0.190918
1629377274250,0.189637
1629377274500,0.1922
1629377274750,0.190918
1629377275000,0.187074
1629377275250,0.1922
1629377275500,0.190918
1629377275750,0.189637
1629377276000,0.1922
1629377276250,0.189637
1629377276500,0.189637
1629377276750,0.190918
1629377277000,0.189637
1629377277250,0.189637
1629377277500,0.1922
1629377277750,0.189637
1629377278000,0.189637
1629377278250,0.1922
1629377278500,0.188356
1629377278750,0.188356
1629377279000,0.1922
1629377279250,0.190918
1629377279500,0.188356
1629377279750,0.1922
1629377280000,0.1922
1629377280250,0.188356
1629377280500,0.190918
1629377280750,0.188356
1629377281000,0.189637
1629377281250,0.193481
1629377281500,0.166573
1629377281750,0.16401
1629377282000,0.196044
1629377282250,0.1922
1629377282500,0.193481
1629377282750,0.197325
1629377283000,0.196044
1629377283250,0.196044
1629377283500,0.197325
1629377283750,0.196044
1629377284000,0.194762
1629377284250,0.198606
1629377284500,0.196044
1629377284750,0.196044
1629377285000,0.196044
1629377285250,0.196044
1629377285500,0.190918
1629377285750,0.193481
1629377286000,0.194762
1629377286250,0.190918
1629377286500,0.194762
1629377286750,0.193481
1629377287000,0.1922
1629377287250,0.190918
1629377287500,0.185793
1629377287750,0.180668
1629377288000,0.18323
1629377288250,0.181949
1629377288500,0.155041
1629377288750,0.18323
1629377289000,0.187074
1629377289250,0.175542
1629377289500,0.0961
1629377289750,0.180668
1629377290000,0.180668
1629377290250,0.181949
1629377290500,0.180668
1629377290750,0.178105
1629377291000,0.179386
1629377291250,0.178105
1629377291500,0.178105
1629377291750,0.180668
1629377292000,0.178105
1629377292250,0.178105
1629377292500,0.179386
1629377292750,0.178105
1629377293000,0.176824
1629377293250,0.179386
1629377293500,0.176824
1629377293750,0.178105
1629377294000,0.179386
1629377294250,0.178105
1629377294500,0.176824
1629377294750,0.179386
1629377295000,0.176824
1629377295250,0.176824
1629377295500,0.179386
1629377295750,0.176824
1629377296000,0.175542
1629377296250,0.179386
1629377296500,0.176824
1629377296750,0.176824
1629377297000,0.178105
1629377297250,0.176824
1629377297500,0.176824
1629377297750,0.179386
1629377298000,0.152478
1629377298250,0.16401
1629377298500,0.180668
1629377298750,0.180668
1629377299000,0.176824
1629377299250,0.179386
1629377299500,0.179386
1629377299750,0.179386
1629377300000,0.178105
1629377300250,0.180668
1629377300500,0.178105
1629377300750,0.178105
1629377301000,0.178105
1629377301250,0.176824
1629377301500,0.179386
1629377301750,0.179386
1629377302000,0.176824
1629377302250,0.179386
1629377302500,0.180668
1629377302750,0.178105
1629377303000,0.178105
1629377303250,0.179386
1629377303500,0.176824
1629377303750,0.18323
1629377304000,0.179386
1629377304250,0.176824
1629377304500,0.180668
1629377304750,0.180668
1629377305000,0.175542
1629377305250,0.179386
1629377305500,0.178105
1629377305750,0.176824
1629377306000,0.176824
1629377306250,0.176824
1629377306500,0.176824
1629377306750,0.178105
1629377307000,0.175542
1629377307250,0.176824
1629377307500,0.178105
1629377307750,0.179386
1629377308000,0.175542
1629377308250,0.179386
1629377308500,0.179386
1629377308750,0.176824
1629377309000,0.178105
1629377309250,0.179386
1629377309500,0.176824
1629377309750,0.179386
1629377310000,0.178105
1629377310250,0.176824
1629377310500,0.178105
1629377310750,0.179386
1629377311000,0.175542
1629377311250,0.178105
1629377311500,0.178105
1629377311750,0.175542
1629377312000,0.178105
1629377312250,0.178105
1629377312500,0.175542
1629377312750,0.176824
1629377313000,0.178105
1629377313250,0.174261
1629377313500,0.176824
1629377313750,0.175542
1629377314000,0.174261
1629377314250,0.176824
1629377314500,0.174261
1629377314750,0.174261
1629377315000,0.176824
1629377315250,0.174261
1629377315500,0.17298
1629377315750,0.176824
1629377316000,0.17298
1629377316250,0.174261
1629377316500,0.178105
1629377316750,0.178105
1629377317000,0.174261
1629377317250,0.176824
1629377317500,0.176824
1629377317750,0.175542
1629377318000,0.176824
1629377318250,0.178105
1629377318500,0.174261
1629377318750,0.176824
1629377319000,0.175542
1629377319250,0.174261
1629377319500,0.176824
1629377319750,0.178105
1629377320000,0.174261
1629377320250,0.176824
1629377320500,0.175542
1629377320750,0.174261
1629377321000,0.174261
1629377321250,0.176824
1629377321500,0.175542
1629377321750,0.176824
1629377322000,0.176824
1629377322250,0.174261
1629377322500,0.175542
1629377322750,0.178105
1629377323000,0.17298
1629377323250,0.176824
1629377323500,0.174261
1629377323750,0.175542
1629377324000,0.176824
1629377324250,0.175542
1629377324500,0.171698
1629377324750,0.176824
1629377325000,0.174261
1629377325250,0.174261
1629377325500,0.176824
1629377325750,0.174261
1629377326000,0.174261
1629377326250,0.175542
1629377326500,0.174261
1629377326750,0.174261
1629377327000,0.176824
1629377327250,0.176824
1629377327500,0.174261
1629377327750,0.176824
1629377328000,0.174261
1629377328250,0.175542
1629377328500,0.175542
1629377328750,0.174261
1629377329000,0.176824
1629377329250,0.176824
1629377329500,0.17298
1629377329750,0.176824
1629377330000,0.176824
1629377330250,0.17298
1629377330500,0.176824
1629377330750,0.174261
1629377331000,0.174261
1629377331250,0.176824
1629377331500,0.176824
1629377331750,0.174261
1629377332000,0.174261
1629377332250,0.175542
1629377332500,0.174261
1629377332750,0.174261
1629377333000,0.176824
1629377333250,0.174261
1629377333500,0.174261
1629377333750,0.175542
1629377334000,0.174261
1629377334250,0.174261
1629377334500,0.176824
1629377334750,0.174261
1629377335000,0.174261
1629377335250,0.175542
1629377335500,0.174261
1629377335750,0.17298
1629377336000,0.176824
1629377336250,0.174261
1629377336500,0.174261
1629377336750,0.175542
1629377337000,0.174261
1629377337250,0.17298
1629377337500,0.176824
1629377337750,0.174261
1629377338000,0.175542
1629377338250,0.178105
1629377338500,0.178105
1629377338750,0.174261
1629377339000,0.176824
1629377339250,0.176824
1629377339500,0.174261
1629377339750,0.176824
1629377340000,0.178105
1629377340250,0.174261
1629377340500,0.176824
1629377340750,0.175542
1629377341000,0.175542
1629377341250,0.176824
1629377341500,0.178105
1629377341750,0.174261
1629377342000,0.175542
1629377342250,0.176824
1629377342500,0.174261
1629377342750,0.176824
1629377343000,0.178105
1629377343250,0.174261
1629377343500,0.175542
1629377343750,0.176824
1629377344000,0.174261
1629377344250,0.176824
1629377344500,0.178105
1629377344750,0.174261
1629377345000,0.176824
1629377345250,0.176824
1629377345500,0.174261
1629377345750,0.175542
1629377346000,0.176824
1629377346250,0.174261
1629377346500,0.176824
1629377346750,0.176824
1629377347000,0.175542
1629377347250,0.174261
1629377347500,0.178105
1629377347750,0.174261
1629377348000,0.175542
1629377348250,0.176824
1629377348500,0.175542
1629377348750,0.175542
1629377349000,0.178105
1629377349250,0.175542
1629377349500,0.175542
1629377349750,0.178105
1629377350000,0.175542
1629377350250,0.174261
1629377350500,0.176824
1629377350750,0.176824
1629377351000,0.175542
1629377351250,0.176824
1629377351500,0.178105
1629377351750,0.174261
1629377352000,0.176824
1629377352250,0.176824
1629377352500,0.176824
1629377352750,0.175542
1629377353000,0.178105
1629377353250,0.17298
1629377353500,0.178105
1629377353750,0.178105
1629377354000,0.174261
1629377354250,0.176824
1629377354500,0.178105
1629377354750,0.174261
1629377355000,0.176824
1629377355250,0.176824
1629377355500,0.175542
1629377355750,0.178105
1629377356000,0.178105
1629377356250,0.174261
1629377356500,0.175542
1629377356750,0.178105
1629377357000,0.175542
1629377357250,0.174261
1629377357500,0.175542
1629377357750,0.174261
1629377358000,0.175542
1629377358250,0.176824
1629377358500,0.174261
1629377358750,0.176824
1629377359000,0.178105
1629377359250,0.17298
1629377359500,0.178105
1629377359750,0.178105
1629377360000,0.174261
1629377360250,0.175542
1629377360500,0.174261
1629377360750,0.174261
1629377361000,0.174261
1629377361250,0.178105
1629377361500,0.174261
1629377361750,0.174261
1629377362000,0.176824
1629377362250,0.174261
1629377362500,0.175542
1629377362750,0.178105
1629377363000,0.176824
1629377363250,0.174261
1629377363500,0.176824
1629377363750,0.178105
1629377364000,0.17298
1629377364250,0.176824
1629377364500,0.178105
1629377364750,0.174261
1629377365000,0.175542
1629377365250,0.178105
1629377365500,0.17298
1629377365750,0.176824
1629377366000,0.178105
1629377366250,0.174261
1629377366500,0.176824
1629377366750,0.178105
1629377367000,0.17298
1629377367250,0.178105
1629377367500,0.178105
1629377367750,0.175542
1629377368000,0.178105
1629377368250,0.175542
1629377368500,0.174261
1629377368750,0.178105
1629377369000,0.178105
1629377369250,0.174261
1629377369500,0.176824
1629377369750,0.176824
1629377370000,0.17298
1629377370250,0.178105
1629377370500,0.176824
1629377370750,0.175542
1629377371000,0.175542
1629377371250,0.176824
1629377371500,0.174261
1629377371750,0.175542
1629377372000,0.176824
1629377372250,0.174261
1629377372500,0.178105
1629377372750,0.176824
1629377373000,0.174261
1629377373250,0.174261
1629377373500,0.175542
1629377373750,0.174261
1629377374000,0.174261
1629377374250,0.176824
1629377374500,0.174261
1629377374750,0.175542
1629377375000,0.176824
1629377375250,0.174261
1629377375500,0.174261
1629377375750,0.175542
1629377376000,0.17298
1629377376250,0.17298
1629377376500,0.171698
1629377376750,0.176824
1629377377000,0.18323
1629377377250,0.170417
1629377377500,0.175542
1629377377750,0.176824
1629377378000,0.176824
1629377378250,0.176824
1629377378500,0.174261
1629377378750,0.175542
1629377379000,0.176824
1629377379250,0.17298
1629377379500,0.174261
1629377379750,0.175542
1629377380000,0.174261
1629377380250,0.17298
1629377380500,0.176824
1629377380750,0.174261
1629377381000,0.174261
1629377381250,0.175542
1629377381500,0.174261
1629377381750,0.17298
1629377382000,0.178105
1629377382250,0.176824
1629377382500,0.17298
1629377382750,0.190918
1629377383000,0.178105
1629377383250,0.102506
1629377383500,0.175542
1629377383750,0.176824
1629377384000,0.174261
1629377384250,0.176824
1629377384500,0.178105
1629377384750,0.17298
1629377385000,0.176824
1629377385250,0.176824
1629377385500,0.175542
1629377385750,0.175542
1629377386000,0.176824
1629377386250,0.17298
1629377386500,0.176824
1629377386750,0.176824
1629377387000,0.174261
1629377387250,0.175542
1629377387500,0.176824
1629377387750,0.17298
1629377388000,0.175542
1629377388250,0.176824
1629377388500,0.174261
1629377388750,0.176824
1629377389000,0.178105
1629377389250,0.174261
1629377389500,0.174261
1629377389750,0.178105
1629377390000,0.175542
1629377390250,0.174261
1629377390500,0.176824
1629377390750,0.174261
1629377391000,0.176824
1629377391250,0.176824
1629377391500,0.175542
1629377391750,0.174261
1629377392000,0.178105
1629377392250,0.174261
1629377392500,0.175542
1629377392750,0.178105
1629377393000,0.175542
1629377393250,0.174261
1629377393500,0.178105
1629377393750,0.175542
1629377394000,0.176824
1629377394250,0.171698
1629377394500,0.092256
1629377394750,0.175542
1629377395000,0.176824
1629377395250,0.119164
1629377395500,0.175542
1629377395750,0.178105
1629377396000,0.176824
1629377396250,0.17298
1629377396500,0.176824
1629377396750,0.176824
1629377397000,0.175542
1629377397250,0.178105
1629377397500,0.178105
1629377397750,0.17298
1629377398000,0.176824
1629377398250,0.176824
1629377398500,0.174261
1629377398750,0.175542
1629377399000,0.176824
1629377399250,0.17298
1629377399500,0.176824
1629377399750,0.170417
1629377400000,0.174261
1629377400250,0.174261
1629377400500,0.178105
1629377400750,0.174261
1629377401000,0.175542
1629377401250,0.176824
1629377401500,0.175542
1629377401750,0.174261
1629377402000,0.181949
1629377402250,0.178105
1629377402500,0.176824
1629377402750,0.179386
1629377403000,0.178105
1629377403250,0.175542
1629377403500,0.176824
1629377403750,0.178105
1629377404000,0.175542
1629377404250,0.178105
1629377404500,0.178105
1629377404750,0.175542
1629377405000,0.176824
1629377405250,0.176824
1629377405500,0.175542
1629377405750,0.176824
1629377406000,0.176824
1629377406250,0.175542
1629377406500,0.174261
1629377406750,0.178105
1629377407000,0.174261
1629377407250,0.175542
1629377407500,0.176824
1629377407750,0.176824
1629377408000,0.174261
1629377408250,0.178105
1629377408500,0.175542
1629377408750,0.175542
1629377409000,0.176824
1629377409250,0.175542
1629377409500,0.17298
1629377409750,0.178105
1629377410000,0.175542
1629377410250,0.175542
1629377410500,0.176824
1629377410750,0.175542
1629377411000,0.175542
1629377411250,0.178105
1629377411500,0.175542
1629377411750,0.175542
1629377412000,0.178105
1629377412250,0.179386
1629377412500,0.175542
1629377412750,0.178105
1629377413000,0.178105
1629377413250,0.174261
1629377413500,0.178105
1629377413750,0.178105
1629377414000,0.175542
1629377414250,0.175542
1629377414500,0.176824
1629377414750,0.174261
1629377415000,0.175542
1629377415250,0.175542
1629377415500,0.178105
1629377415750,0.175542
1629377416000,0.179386
1629377416250,0.178105
1629377416500,0.175542
1629377416750,0.178105
1629377417000,0.178105
1629377417250,0.174261
1629377417500,0.178105
1629377417750,0.178105
1629377418000,0.175542
1629377418250,0.176824
1629377418500,0.179386
1629377418750,0.175542
1629377419000,0.176824
1629377419250,0.176824
1629377419500,0.175542
1629377419750,0.175542
1629377420000,0.178105
1629377420250,0.174261
1629377420500,0.175542
1629377420750,0.179386
1629377421000,0.178105
1629377421250,0.174261
1629377421500,0.178105
1629377421750,0.178105
1629377422000,0.176824
1629377422250,0.178105
1629377422500,0.179386
1629377422750,0.175542
1629377423000,0.176824
1629377423250,0.176824
1629377423500,0.176824
1629377423750,0.175542
1629377424000,0.18323
1629377424250,0.175542
1629377424500,0.175542
1629377424750,0.176824
1629377425000,0.175542
1629377425250,0.175542
1629377425500,0.178105
1629377425750,0.178105
1629377426000,0.175542
1629377426250,0.178105
1629377426500,0.179386
1629377426750,0.175542
1629377427000,0.176824
1629377427250,0.178105
1629377427500,0.175542
1629377427750,0.175542
1629377428000,0.178105
1629377428250,0.175542
1629377428500,0.175542
1629377428750,0.178105
1629377429000,0.178105
1629377429250,0.175542
1629377429500,0.178105
1629377429750,0.179386
1629377430000,0.174261
1629377430250,0.178105
1629377430500,0.178105
1629377430750,0.175542
1629377431000,0.176824
1629377431250,0.179386
1629377431500,0.174261
1629377431750,0.176824
1629377432000,0.178105
1629377432250,0.176824
1629377432500,0.174261
1629377432750,0.179386
1629377433000,0.175542
1629377433250,0.175542
1629377433500,0.178105
1629377433750,0.176824
1629377434000,0.175542
1629377434250,0.178105
1629377434500,0.175542
1629377434750,0.176824
1629377435000,0.178105
1629377435250,0.175542
1629377435500,0.175542
1629377435750,0.178105
1629377436000,0.175542
1629377436250,0.175542
1629377436500,0.178105
1629377436750,0.175542
1629377437000,0.174261
1629377437250,0.176824
1629377437500,0.176824
1629377437750,0.174261
1629377438000,0.176824
1629377438250,0.178105
1629377438500,0.175542
1629377438750,0.178105
1629377439000,0.178105
1629377439250,0.174261
1629377439500,0.178105
1629377439750,0.178105
1629377440000,0.176824
1629377440250,0.175542
1629377440500,0.178105
1629377440750,0.175542
1629377441000,0.175542
1629377441250,0.176824
1629377441500,0.176824
1629377441750,0.174261
1629377442000,0.179386
1629377442250,0.178105
1629377442500,0.176824
1629377442750,0.178105
1629377443000,0.179386
1629377443250,0.174261
1629377443500,0.178105
1629377443750,0.178105
1629377444000,0.176824
1629377444250,0.174261
1629377444500,0.179386
1629377444750,0.174261
1629377445000,0.176824
1629377445250,0.178105
1629377445500,0.178105
1629377445750,0.175542
1629377446000,0.179386
1629377446250,0.178105
1629377446500,0.175542
1629377446750,0.176824
1629377447000,0.179386
1629377447250,0.175542
1629377447500,0.175542
1629377447750,0.178105
1629377448000,0.178105
1629377448250,0.175542
1629377448500,0.178105
1629377448750,0.178105
1629377449000,0.175542
1629377449250,0.176824
1629377449500,0.178105
1629377449750,0.174261
1629377450000,0.178105
1629377450250,0.178105
1629377450500,0.175542
1629377450750,0.176824
1629377451000,0.178105
1629377451250,0.175542
1629377451500,0.175542
1629377451750,0.178105
1629377452000,0.178105
1629377452250,0.174261
1629377452500,0.178105
1629377452750,0.179386
1629377453000,0.175542
1629377453250,0.176824
1629377453500,0.178105
1629377453750,0.176824
1629377454000,0.178105
1629377454250,0.179386
1629377454500,0.174261
1629377454750,0.176824
1629377455000,0.178105
1629377455250,0.176824
1629377455500,0.174261
1629377455750,0.179386
1629377456000,0.175542
1629377456250,0.175542
1629377456500,0.178105
1629377456750,0.176824
1629377457000,0.175542
1629377457250,0.178105
1629377457500,0.175542
1629377457750,0.175542
1629377458000,0.178105
1629377458250,0.176824
1629377458500,0.175542
